Payments history for,aarp0gscrepras0dzybhga6v8sx9us09sehja5x7y5
From,Tue Feb 01 2022 00:00:00 GMT+0530 (India Standard Time)
To,Tue Aug 16 2022 00:00:00 GMT+0530 (India Standard Time)
Total,4013.824564818559
№,date,txid,amount,status
634,1657476124,0x4738a4855e2b5fe9176c352c31bebe9021136b9256ee5bca13dd34e13d0af716,1.34297308033,true
635,1657472095,0xfd1c8944baf31305c36c9bc2e1000fc7e9cb9c5be239ef4f41e6ad6e93396d41,1.70401517706,true
636,1657467941,0xc23a8d6e44442dc884b8ff34727ddf094e023f068572c485b2ba3c8f662310f1,1.19957357307,true
637,1657463869,0x598d8d5f5a79ec91091d3201b9e85b4d356e2ac42407657dcbaa83bccb76a517,1.31472231002,true
638,1657459794,0x5ed69e6410d74551de8a88d2c419a59a5d01de26e58d658a3558f32c27949d26,1.56918274463,true
639,1657455683,0x354db5601f28ea8fe2578288d240e9a8eb58c1476c98151bcdee1ba867bedd2a,1.4448399365,true
640,1657451610,0x2805dc91af5ae504658478069348e51dce558691d83c9c29365b005a39f01b35,1.45671796516,true
641,1657447498,0x21ef3fb42624ca37a9af7b4bca31b567eb96207ecce20c0a8b7bc89774a21e98,1.43075053489,true
642,1657443386,0x1b11ba7910a7c9fa45b0741196bc58e70a994f6359219d4f66eb1c9cc1c2fa33,1.45477484744,true
643,1657439273,0x51d701e46d248408d221f0d29d679fdb822cb5e7b50ce62d631efc8b18ba828a,1.38039933304,true
644,1657435201,0x28d5d05614949216c041efb04c26b5d4c2439042d7ead7c945ad7e02731d1e03,1.42145751021,true
645,1657431047,0x859045cf2f50d76a8929f9bb1d16a4019dc4e95a5af194fe128eb206d48a68f1,1.72192023503,true
646,1657426934,0xa2d35d8c83aea67b6a35479103e81fad5bb38a8ea83370bd29a553ff8fe11173,1.45740500664,true
647,1657422863,0x2b5a26b17679f53e084cbb4e821639a66484f1014a71d00ec93f388fa4f2fee9,1.47159911683,true
648,1657418752,0x745bfda0ad21698e7f9f9cab8a877e8746d86bf5ef895c3ca5fbcf769c901544,1.33932696692,true
649,1657414680,0xb02a87ce9e3a3927ebd15c6957efbb582ec2e1d78d804bc09a4d10d27963b0b8,1.46821305973,true
650,1657410569,0x313ed0e08553f4ecc9f35b9c7f9ee13e1d9e6cbb98d389235f8a850e9f22f3d3,1.64979727619,true
651,1657406416,0x01bedc2c1358c32914c6f9f0ddd4709417a5e4b4291ac1392188db823786373c,1.44113055308,true
652,1657402302,0x119302a2897453f4fc686754e0fb9efd123754a6853941cf4e8aa69d6c5cdef6,1.53378274239,true
653,1657398149,0x3c342d749c5ca32a84998013d171438ba826c50a18d16612b8c220857f9e95d7,1.52309152542,true
654,1657394079,0x9bc5eebfbfe0c7347c9f8edb60a931a5b6a672901df544e456fc57e3170c6de4,1.58202347464,true
655,1657389965,0xd5750b840c22a60465aea25c8e5637a946d0466ef90807c7f9e937a81c3c00b5,1.55671822736,true
656,1657385854,0x700e3274f872eab72859383f9a42308e98edb4351c1d564d61d9533efcd61444,1.38938216255,true
657,1657381781,0x51a909119295fa4eeec6d699a29c8e8a2d4a69964b83dfe5543e02cd85a16517,1.33602785714,true
658,1657377750,0xa9b7ab13703c1ab354faad429ab9faba0601ee76428b59988598e1647b061515,1.19258373508,true
659,1657371643,0x3f91aea4a11469cfde9f5cf4adcdc97c96c1836b9efa8a2b8fdaa98591ec540e,1.35841674379,true
660,1657367571,0xeded73bf5931ac043ec1d0e453bf50abacf7a0dcaedd1b6c7dca084be5503a07,1.48775058619,true
661,1657363376,0xfb80b1f4b255765d47a406759ad8caf3192327188b409a39b5561fdf7e174d49,1.43827441365,true
662,1657359346,0x50674502adc82d1dbe1453abcc784e1a1f70f6d5770253586007e86d489d31c7,1.3421715857,true
663,1657355192,0xceb68032f9ae55f7f7cc2739c69f2c4bddb965d08a23938d34ef95b96264c323,1.51660290339,true
664,1657351081,0x9ebd827c28f19aaf4993998df6a4e9bb8e9c27e3e7d082798c99f312aaf84818,1.20547162612,true
665,1657344850,0x979795a06c8db185aeb61f3a758be995fc30dffa4344f42c1e2785a1649a1314,1.53791160025,true
666,1657340737,0x14ad668cb0c90409ce026a8e8da18766c77c6c2e0ca6ca2cc84c96139356d40c,1.35202233433,true
667,1657336665,0x6dfdfda333cafb7e866d87e9e14328bb2b3b0631076f214014ea2f7bf65ce81d,1.46082332845,true
668,1657332594,0xa9b586828cf6ae32167af9546b6f27ba76ca897b5ba36586b002deb2b6fdda37,1.50138859082,true
669,1657328482,0xcb27f78fc6df8004b3f29935e098dcf0591fc622249aee2212396e77b6344a36,1.75058644143,true
670,1657324330,0xb428be0fc2992862c430e2d7b0bcf53cb7977bec09c8ba607b1c83c436d91389,1.5450814005,true
671,1657320259,0xf2e2a90e3ba1bab0b1a5ec2494aeec3b85351cfbc44b43f5d2a72f74f2079b76,1.80419112866,true
672,1657316107,0x85d1b1512bdb8f070e1da12189666b656a6b7c551b4ce38ade896a92328a7f8c,1.43700692719,true
673,1657312078,0xbba6a47b8c77e3170f85d3e94450b0043c6e457d91d74bd70fe007cdd3d23ee3,1.59313545713,true
674,1657308008,0x467968612e6c1306e7c790438fb5c658aa80ab2358547d6cd177985852d47049,1.60617716755,true
675,1657303815,0x70044750c881c16d327fa834560773f079bad7b4235a0a9383a68bbf9f0e6943,1.78889596822,true
676,1657299703,0x586d2e193fa7c1f26db637aa5ed0216a46a51946cf713d73ceee4515cd4ecc3d,1.68029685295,true
677,1657295551,0xefe5a0f66102b32a698d0636c667710ec97467836c72a7ec496d51c75f14650e,1.69535983251,true
678,1657291396,0xf30a6e2ed05642a861295ffdb7470bf627424f8c9aae0ab1e5b309c73950ae29,1.5765662275,true
679,1657287286,0xef92e7e29739b223eb3a921beddf51648460b61f6e7ae004352eea3b8f16be73,1.64806213504,true
680,1657283213,0xfbda77e4d3012fe00719c2cefaa0ebf0e8c8710aed4ebd3f494306860af97d0c,1.60930598558,true
681,1657279141,0xb1e56de9075ba78ffb7512aad52e87179c2dae66f1c1fb043dde87515b3464e0,1.70900844297,true
682,1657275069,0x4037fa82462f0c1741fa7c3537deb1ddb2f6ac2af00d2a5fe0638cc6837cf11b,1.15517484449,true
683,1657270957,0x19b93505ddb8e04cc52385b30ba28f2992807b4b274742bbd556b0fa0e7eafb3,1.35820484481,true
684,1657266802,0x1d6feabb29529d7559522b4b84b24236220f297ec384adb3c6acb75bc016ed05,1.11528432076,true
685,1657256542,0x1fcba7e6ea7b9c5c76ede028e82844f1bf3990f6233d400b245babc80c2a71f9,1.37092938535,true
686,1657252431,0x195fef6fbcbb85516682002376a4cde5989766cc11dc13a2e527b7e2a32dc2a2,1.47692109967,true
687,1657248360,0x3fe6587c939cd786d50ef583e27fde56fb9fa5d296ee7f4e3516e886bf5dd77f,1.66047373177,true
688,1657244289,0x0203ad08d61233c94d9bf9561299be1f22a92f8a92e1269557035710489d48c2,1.70801360847,true
689,1657240056,0x93ea7605076777af107c689a0e189d78f59505101c3087b6202a391162f9a687,1.48750758055,true
690,1657235987,0x8300a19a50fbcf1b6bfe781ed462b14bd7eba0d5906d15cf1df6c8843b417632,1.53356104828,true
691,1657231876,0x59bca76db9d2e51e5bd539e3de02c57d4d13f82e0c033c8666c53a44afce8aaf,1.49419163824,true
692,1657227764,0x9af9bf53d592ba68f95235aebc13afdef9cc2e4e4076d4b5de2c44fec64f9666,1.67156818995,true
693,1657223693,0xbc3cc085247be3103967ee34e3afb3effffff4da44a9f3dfe0bfd71d53a5653e,1.4755964089,true
694,1657219501,0x5590fb1b7a83939936c2810b634d9e93a13ce6b222c0c59228d94c3db591f6c8,1.77794166164,true
695,1657215388,0x8e0d012cbb0f88915861e17112168293e7ee61e4ee169088f5ffd484a08509a0,1.62692310399,true
696,1657211235,0x512488d3ce91a203970f587c4980d35e2d01273d0d3d2c20f11eecbc99b40125,1.74953314446,true
697,1657207041,0xa4ce34993ed98fa352b6aa7da966fb0d88900b33f5e9128d188e6c6a1eda3b30,1.39028680387,true
698,1657202928,0xc8eadd095afe9d81e4922f219c04926bd391f46e49b3dfc3563e96cffcb21e44,1.71166098089,true
699,1657198735,0x6eef5f9c685e8c788f63e011ab8f44b781c65fcdc7462db0582e766208f2ad66,1.61249229576,true
700,1657194580,0x540162d0883aa4e3661236b24241476f89d70ff2c7f19bfb3948a7308f69a57e,1.48484265217,true
701,1657190508,0x99596338f455bbf0939b287422b12235a018f5f9815b4a9465745e83b9ebf5be,1.75557055184,true
702,1657186316,0x8c416222033d8eb8a7ab2dc5b53b1aeca9e474dca290d2ccb41fad6576b3a156,1.50573759196,true
703,1657182164,0xb961adaf8851a90a8c2dcf64849c28cfa9f4af2066c2c48061bdb26a71797ee2,1.44155361811,true
704,1657177967,0xad52309665d2c115515545dcd95daf03e0f9a4634fb6b6057a33191df5ef5b46,1.32568437866,true
705,1657169700,0x4cdf9e33b48de544fd9698181b309eb1d681d0b229f17ec39e1285dba2588f8c,1.45578602925,true
706,1657165547,0x6dd0480551b0e3624c9ce03ac2fe9e50d4da56eb4ac72108cec97d77ef002113,1.59065325901,true
707,1657161313,0xc70b1db7fdf794e611354bbcf0ebf00d3f6c55be9e676132173c2a3fa6725420,1.57711709716,true
708,1657157120,0x9bc6c726f663df313b79f9efdabdc4cb409a07a20460fb1918cf70444c8dbc36,1.60952512893,true
709,1657152884,0x7013fc38a5594aaa08904e328de27485e0534d5162f525e602fc4c0a5f7ca435,1.64851314535,true
710,1657148771,0x362bceac1a037a7cf75eb9f9127e20654c6737c7aefdab0caa9acfea519ab762,1.46602957953,true
711,1657144617,0xa44c75a54d6ab7efdad004c396656e092c13e8e80e78a96ec0fa9818645f075c,1.5966972047,true
712,1657140425,0xef6e3232dd8172b9cd36131ea7c5e104a36ce3e383c7181bef3f8a8770c74560,1.8344330959,true
713,1657136069,0xac25665379d8dc5ab1e72b7880301ef1936028e5033e08fe5dcc93a90c6e0af2,1.48942918992,true
714,1657131955,0x231535e689d0e5763084695b58fc74e34907082976d0a2828d6219bad101c3e1,1.86015624355,true
715,1657127718,0x3c4ecda4d034d76320b41ebbca0cedb80fd553dcfc7fab4d459eb724e5651aaf,1.63274719917,true
716,1657123523,0x51d013a1cb93353d947ffa71ce18cec27419c6eea0a27b1e5490ad5665d1a5d3,1.71133728558,true
717,1657119288,0x762f5b7a60fff03addaa22b4a6bab3d9dc6f9f8d28c696d8d92c700c408f76f7,1.94710044022,true
718,1657115049,0x5c9009cd39adfa90c0238a24f957a7658338a4cbd8b391b697f6a8d79be59590,1.54018960103,true
719,1657110898,0x9d2e4a89858204b88373091263cd3be25354764248c971be1fdef556b71d4e38,1.68873422412,true
720,1657106739,0xb2825880f9b3680db82abfd6d5ed3e79c4534e5aaf5429ba8646db042fec09f3,1.77500753518,true
721,1657102502,0x960b0dd11305a3a18136fbbe75dffc689df67e762d0d5e8b3fbbe54e2acfb075,1.85360351969,true
722,1657098264,0xf7dad78e364ebb59e6a45c14d4bcbf394a49ceb3549f3059b8977eb92870898b,1.91896025927,true
723,1657094114,0x477ed7a6479ed958331f526137d088ce8bafc496e48d5268db4560698b86cdd3,1.8152470367,true
724,1657089838,0x7d91b9e8192b0867ce17958fc0a9151fbd2e94402759c708856effd4b940d699,1.59218686907,true
725,1657085603,0xb554ee47ff5428a29998f4a07da41ecc4585e72fee427bd92c3d0f3d0cb61cf7,1.46731154636,true
726,1657081410,0xea7d851e20234e745502247c9679fb6fbd32a64fccac89927ed4cab3586a7010,1.68154112456,true
727,1657077175,0x479a1b2246673a8f868837adbe53cdada7ef96683e03a7b50f1b0bccdc4f5411,1.93063715728,true
728,1657072938,0xf28fab7f3a51651e2ebcc77682e8afb8fe1056ae98d0e5ba914b81e2deb3df4b,1.85442371718,true
729,1657068783,0x3e94337b20e7c271b9ea9f874482fa6455656f1c74d2de23e311733d61ac884c,1.80409797386,true
730,1657064588,0x1b62b31004924d2ce4828ad6eef17da52afe642c057dfd743b1d1e495e2a89a9,1.84144042658,true
731,1657060355,0xe7ffceec7494eb8647bfdb969c18fa96326cff97302cd3308aa20434047e95b0,1.85596162906,true
732,1657056201,0x4a2096c244d3e3c724f9b5e3ecff34f6c1d0f5de7f4d75e2dd77eeb256404f6f,1.73272107569,true
733,1657052045,0x90dfe3bf7a6099126a301115620779cb71a01b3a2b595e4a8e4048b65794e62a,1.73528420999,true
734,1657047889,0x59a5adbc352e01ab05774acbfd3954b23c4149034ee2807599e92b8cab1c9888,1.6971088684,true
735,1657043737,0xc394bd9aaecedc44e1340b60e29b058a46bfd172878478e96c781e4079a76d08,1.82794948437,true
736,1657039582,0x3398024567606489d9a6fccc3dc9e1112903093be91dfbf416b95108b64ecc5e,1.70228681984,true
737,1657035389,0x193b63062da68fd9ec50043434b42ec9b6eb112f18590bf6faca86eeb677f8f0,1.77497648695,true
738,1657031197,0xa9446394e99f5137908200e656cd2303b07e377364b591c2a8510265e901ee24,1.71287952788,true
739,1657027125,0xe7b93ef9b96c1056f223287c834b37934ec9fbcaa92e4a0c1930bb79998973e0,1.86389666739,true
740,1657014704,0x7c68fb0c62ce4b40e760403c21a39cc5940301fd266973e8327dc92dc68d7fa0,1.60871488204,true
741,1657010632,0x3d7498361dfefbf7523f0b1f071e0549d8c72aebf871983ff4bcf13f90d5e94e,1.35603130102,true
742,1657006559,0x2774dbe2a13642e2c92b3068056354a4bc783cb07623f2f2a1ec222b2c896c43,1.80088709866,true
743,1657002404,0x4142587ed337323f918e337fc410327c15d1b24795520ffb00a4fb9a172c3164,1.93775850008,true
744,1656998210,0x6adb9531c251cdc6fe9b154f526647e6ba3a02b53dd28e38a7ca1e4022d8890d,1.42488561193,true
745,1656994177,0xbc8d98f76d4f552e9ebb646b1d3a19c4d327403c6fcf262e93b17d734cce77be,1.37148716102,true
746,1656990065,0x99d8ab47e8963a567ee53552a331b83e414b1712fab144dfd91bc677891b08c0,1.5827828866,true
747,1656985954,0xfe659e848394bafa1c058255219ddfcd9ae7d75155a86f411ce658bae9c81f4c,1.49143234111,true
748,1656981842,0x572296076731a4ce22e1c9e1abebf325368f2c983fb39316c86bf7a97c4d378f,1.64210693265,true
749,1656977689,0x18e0f426badb0eb7ee20c20979f5ffb954641a15c36b411f391b5de7ce3f3ada,1.69371152858,true
750,1656973538,0x55303db99527e95885ba2f446aea9bcebbf333af1fd54b3005d9b7d2db1c86ff,1.44126530364,true
751,1656969427,0xd11c11ade1e6c59db1f3600bbd26bb54a653f2e71f90694cdc5113f3f2dc92e5,1.61792911474,true
752,1656965356,0xb068bb99be64fb63c3b85032bfb4a8969dd4bdaa68b6cb723afbdb290aa6168d,1.55796360487,true
753,1656961202,0xff1f141bf8d6cc050674e6f899bf0b7c07655426b0da76583ef49a3e0243a0ad,1.54408345569,true
754,1656957092,0xc4e918954ab18f15b4960cbfea73f8b4cbde49c31bfcbbed670c9a8912d80476,1.50258622261,true
755,1656952939,0xac64b8e2b059145074832e1674b0e26dcbbc514da7897cce132dacbf675f6669,1.81406793708,true
756,1656948784,0xeef41889437d86bdfb2578d0fb82bedad987e3c4395720fa08819c09c12336dd,1.6185332376,true
757,1656944629,0x2c1663c9f1b3f6ab9052ed00b0e8be9bc4c57bfed7897c063aabfdcc6b3f4b71,1.45963939013,true
758,1656940557,0xcae276d1eeb69a761a262be3e9683bd182f60e0b78db5e35675ca8f09e8f7624,1.28882053818,true
759,1656936485,0x588df4dd45fcd2c873a3a2dbf94081f10976763bfe2ffc76fdb3021670f28fca,1.36659666827,true
760,1656932330,0xc049ad623de003d4a44c47fd8692fc59406d3cd147f01cb5b7c647c759ee8cb6,1.53465924499,true
761,1656928255,0x90cf8d360d42a06a9055c1c14b5147e05f3dd0ac2c98e2f92b028cdb3e4266a9,1.77849486423,true
762,1656924103,0xc1d6838268c7080a18bd744fd46f5728773cc945f2cb8a61f27c903d9c735351,1.83390266676,true
763,1656919991,0xfd77d1c731ea0e80fe46f8001c394426b5af083de939dcdc7a5991bd4398e5d5,1.65571258151,true
764,1656911763,0x9d2491c910f868c981b26507d368357eb0074efd6bd1ea18f3e4c8c80600d73b,1.77844476005,true
765,1656907610,0x77a851ce5af0654ff287090f8f4ac55bd650a6ff8578612fba2119dac49afde0,1.06660103192,true
766,1656903496,0x45725ee0d8f301bf124e90eb2fefda02369d0fde10a165b6df83f72743129341,1.65780719527,true
767,1656899344,0x9e402d3feadd34d30be8985e27cdb76a7ec9271629b778777def5dc424288ba7,1.59164691082,true
768,1656895270,0x3f2888993cb68eb4dc73710ba4813e719717144e972109fb267274fe7f990a60,1.38162824983,true
769,1656891199,0x506c5b7dba0cc1d8d6fb04954cf5c9fc3f987c151d3fd59f3b1d0024ab99ca41,1.66180461405,true
770,1656887047,0x74c81e0821229929e369a56ee5e8c79a928051194d410e178e58da6e61b62e04,1.42670583268,true
771,1656882895,0x50ed6f7204bf366cf28322265ce63d4641c3d0436b6388bc339653b4a6ee1b3f,1.7764987976,true
772,1656878783,0xe3fd9db107b87b15b863a6d9a4657c25df60566a2131bd187bc532f09004b12a,1.6909967066,true
773,1656874591,0x992a68b1f3828259002ce111ec3c6bae5155dc727675b9524019339a7489e3b8,1.54522610588,true
774,1656870393,0xabf452291e7f0d77af27182d0a3a32b812da42de4609c21b4d49c5922ad3d0e5,1.64532092134,true
775,1656866321,0x64e22f44efcdb86b4ff430f2ef3d564fffc60dd82b75a1f8757f45a9edda41bf,1.3819492659,true
776,1656862166,0xabe7965223e431061f70e40514811d948aaaa411d492dfb905b6b6e5ef2eb56e,1.53654206971,true
777,1656858096,0xac6ff33ce52c49e52dce0fd491a0543d3991c738a1a0c23f4393285c4660c537,1.55219568386,true
778,1656853941,0x2dea6adbae8e5914e239b16a7f8cdba2369c36770c21ace8a490a4b0fc094e4d,1.64661063819,true
779,1656849748,0x256a98a7d556aeae024438255069e9ad1c22df30805a7b153156e31cc670f0f1,1.62150689924,true
780,1656845634,0x0912c6b590c2d7bb74209b10c241d1413805d9bb320574d43110cdf3de615d65,1.37457733691,true
781,1656837570,0x4c8cfa5b95d28fd95d754d852c168e7c39c22d67cb2936094b5b3965757c1881,1.22958120067,true
782,1656833458,0x55c273ab70f1e86f2deb1b67c8d91d9864116456bad2828e9f8b8fe80628c64a,1.25738972291,true
783,1656829307,0x887aef491e9fe9bd6abbbc6285b006797327c74f76a8af4509a748d6f0440225,1.69472525377,true
784,1656825194,0x2a402897e29385a896b0d44e8458dee9efed7a8b6b8fae0198f5ba523bcb30dc,1.34491927277,true
785,1656821166,0x3fe61674dca9e1fd83b0a0c3a5752cc96cd983e8d229601e2947615500f16cbf,1.57589087758,true
786,1656817012,0xe46fc001eeab2bbce1c1527a4ac3dd3ee5e8eef65209cebf7146b61cc7481746,1.49387645388,true
787,1656812858,0x7f5c54f6538e5517847b86a64594514a065ae4f5b9cea7a5244a6cba09dae4a0,1.3789082503,true
788,1656808746,0xc47d7ec5f062eabb9d92192d6262f15ea48732edc3947395005a64ebb541f1da,1.58851918334,true
789,1656804675,0x94f39e63fa1663c156788943fb307c0c9b8370aec1a3a956708be88f411ebbc2,1.32561768866,true
790,1656800562,0x3df14fb97bfaf4f953dc9263b0b9cb1b096c8527c50ee53fc3a2c96da73bcdf0,1.56961098672,true
791,1656796490,0xa5e0faffd02a200b9822c8ee5dc00ab7955083f61b362c93882650e953496d39,1.66756618015,true
792,1656792500,0x7567f8b4e837f0b0e33882bf29efa846a7840bb01e81f6ff0d39b4a06e4ed1fb,1.46807667866,true
793,1656788346,0x97567912c0e6d6f03b78be422646f6c3759559d66cd54b262e95b2f2e6898531,1.44186413167,true
794,1656784273,0xd2e1254185cb62676c38553d95cadc0fb148c8e154bbf0639cf4a35a42381197,1.47560126353,true
795,1656780201,0xa48b3a6ae66a51327bab71d51092ba6a5e56fb3cfce19cbb3801c98e55d78299,1.21765739622,true
796,1656776086,0x0f38e134a6e8fb1cfbb9e252453682ea1ab98cb401757dd44b9518549b843669,1.35772758462,true
797,1656772015,0x78453e2b3f5f82ff5f08df12d6d184f77d11bd6c55f27214a5ada7332b6e849b,1.60991749576,true
798,1656767821,0x39ab746f5203957d5f1a022f07d641f5af591a60437335550817a2d4507c5bcf,1.72429443005,true
799,1656763668,0x318d8b1fa3c90af9e94c4cdba99965dad3fc66b10f97ec926bea507d6996905d,1.4519192139,true
800,1656759554,0xe28ee83cd88968322e5ea5802cd7e0c0b81f85ae1416d0fb0284135daaa495c6,1.29142139655,true
801,1656755438,0xd27a1be094983bbcaf74bd3bbb0c0b342039c8a0e3f030a8c73810b1f1e9f012,1.26539494819,true
802,1656751327,0xb287bfc65bc8fae7a989ffbf7e238ec7584fe9877fc2d494757414fd4fbfc688,1.54722277627,true
803,1656747252,0xc4d4c96d9093f2df0159e9097bd2fcceecf424f0d6f6588a074288191ba1d1ae,1.4009682142,true
804,1656743183,0xa7bad85fc25e767556c380d48d1349cbcdcd22ae02d08396c98e48d5d6cd43ee,1.49579732741,true
805,1656739113,0x454cde808ca18473680d44d8cfd7eafe13080504ca8c888c3b853f315a017225,1.20907858033,true
806,1656734880,0xf8d62c1c0e683552b21d872111d61fd4749da8d391ec31585aa766b20c442342,1.38767608593,true
807,1656730729,0x479625f4939f4ba56ba4fc07739e59e2a72e1957446a50dafec954c1e5b05eac,1.39592953478,true
808,1656726657,0x33fbc5daf35b38c0b0e7cc7f22dc4b639e4b9e39262190c33af4b4d12f6d8fbf,1.50051476094,true
809,1656722421,0xc3e9656bded2d5bad38587c7c065cd4c7837fb3cd7c08bb7a103df3da6158928,1.56362226219,true
810,1656718350,0xc48f64a215e05468d655100cd8ce64a75a3660805746d85f2cf86a6008cb1a62,1.73251006314,true
811,1656714159,0x3b89de9e092bc5b96b6929323075ca14612363300706d23bb2fff3f3a3e3c207,1.74640693401,true
812,1656710004,0xf379c4c3a442cd94b799c3aa60fe3c7697a7b7b0b3b11cf83b8d7d910b023198,1.72622742792,true
813,1656705852,0xad5a3fb12792e264cd9a39c7f8133fb41962b239b4c85f69662fb0cd29174428,1.39820368079,true
814,1656701741,0x23418dab7c646b65a44686c5e8ab1ac638a5b431e811fb33d65f3806ee45b88b,1.41956459211,true
815,1656697589,0x2f3981cde03d9e793c208e4d5c66b71138f9fe2b9f665bdd1cf97c58e319d7d5,1.28634515651,true
816,1656693519,0xa44c7f97b164b564b62dcd7d59a885e459e8fa58b45f3c4458a5e92fdb5d7f1e,1.48460927929,true
817,1656689448,0x277b86ac0380f0df363137180aed2c0a7a2fdd81dfe58642c9aeeb8e337d38db,1.526319578,true
818,1656685291,0x257041e2d5d8e7af9cfa3635555106c7119ec78a4caf347c6921610b86b63ae2,1.34109080676,true
819,1656681175,0xe4ff0c7560fddf87ba47bf186be3c321b9802dd960a101894ef710b51be8e7b9,1.39210471603,true
820,1656677062,0xd6bc4af6675d158eae6964a1c6c51d8f0b6f973501e5ace7690827c71eec0d2e,1.25622651827,true
821,1656672991,0x37b1f46286305cb280dec6c575f93b99cffc730b6dde14854b3a6bfd605c1b98,1.26308051331,true
822,1656668921,0xac7c3a0cc4c48d06c7694afd4b228b469c53465caf890fc6f1ef7ed377e59e72,1.43273646869,true
823,1656664728,0xd8a7777c2c3d799212331dafe4c9283d9b34726755236ea5d91823bae551db0e,1.41587411044,true
824,1656658414,0xd37b75e5a6536096a258a21882aa476eb14b64831b6f7e0192d5d7418b8f9e09,1.42536962252,true
825,1656654262,0xb49541388294b35b2aca2651761cf152917d755b11c6fefadb3e7371a1fd3cf5,1.42000282485,true
826,1656650190,0x3d94f0473ad78fca9f2009c877da2f97bced740bd48521b508a920396e0b598c,1.39129305984,true
827,1656646075,0x2ecccde474bd91b5bf2bdcd3626be7b4d68c5b390ecf85001e447caf5ff373ec,1.34923727973,true
828,1656641925,0xd1285c92c357aaace533809705045cb3513f0a945f95d4585933733c70ff0d39,1.34891661374,true
829,1656637773,0x7655ce6cc25a665550852d3285bc1175661cdc2a2246fdeafcdfb7d1277fb993,1.37944766971,true
830,1656633744,0x3a0145940a8b6fc862430d0f6ab81a1f07e57be2bb7bc2d087ca2b1db9c737a4,1.40552312206,true
831,1656629630,0x73c0bdb031b725ce32c7cb3f70fade456317484538610436d6300a32b06ddb45,1.47728418266,true
832,1656625440,0xa31638b6b03bac4c516773fed4686be8dd5c413ff280cf297050fb73a44c30b0,1.27778960879,true
833,1656621287,0xfcfa722617d6277393c3ee61075b7d725cc907a580ad8b1dcadcafe7b0311209,1.25450147333,true
834,1656617216,0x38c5bb80ad45980a6eceb77ad0db8c01542d4213df24e3996b64506632ffa186,1.37507720794,true
835,1656613062,0x259a8ee1255261033da8fb85869114ac21e1782f5ceebaca6d0a69c7868983f2,1.22427900352,true
836,1656608988,0x004c56f53b26178dbfb3bf5d520b92b1bc9c6aa913aca1c28eaac8accd365bc2,1.27465770874,true
837,1656604876,0xa192266ea93f462a3f18da40b485da91bbd007aea78cdfcf3c2420b41108c0c5,1.47076695169,true
838,1656600763,0xf7b2a804cf673660eed583008e52e5ec1f30e3afd826c4ddcf595fb6d5ad3496,1.35780910457,true
839,1656596650,0x3b99eccb1906b8c44989e336783e49a52a7d307438e559d0f66a3c7f89f7f0c3,1.61092857269,true
840,1656592457,0x2de639735e4ecc187a2ef11b2a3ea2237d79bd40b1e16542a736e8646e251fa3,1.29736853597,true
841,1656588259,0x834db1334df5c763da27afa3df44344db6868e671228a66f3a5112f8152919ba,1.12128065779,true
842,1656584108,0xc0d16591653f6ec3e60033f99230a630bae4abdd6a8b056ee3dc6ebd01ecf494,1.76165908921,true
843,1656575843,0x99f3525be7f93c8e64d238cf5660d64a83d69c58d108803dd6333fd2bf733a98,1.35312555272,true
844,1656571609,0xa5baff5e78cb23374f7c96c5403fb18bc20324289bbe60c5ca7e95deece522b1,1.3514112868,true
845,1656567537,0x1b3be8a33cf05cfbd11cbca2042102d564de0909a1c12749db7dcdae5f541269,1.32124673365,true
846,1656563422,0x79e36b9cd7173f3cad29cf2b3e9b8645a2ac2c32af0070a846f13c504975e6c5,1.23230321706,true
847,1656559351,0xfc57cc88111e4acf6e4fb69a217b503431d76d90ad52ddadf63b7befe4032b72,1.35638282995,true
848,1656555155,0xb0c95ac6f116dc169fecc1498aa38ffd89d0bc76f3a3f669e8bbe69c32668220,1.32241854746,true
849,1656551001,0xa8c236d64839b77cb99b0bda2eb8e2c44ac667f03c54c8481bcae1c22b1da962,1.46288709985,true
850,1656546888,0xab29c1bfb5277da1d38294de0fdf8e71895f49ee124cad8523f30623626d8e1c,1.38243526032,true
851,1656542817,0x09229268c8310edfec5931f2394ea4e0e0b77c8130bcd5246942009b3baff41a,1.45253995291,true
852,1656538663,0x0e910e81ee8ff3b570545f7281f4afb9b6c8fd2590d53d314d29a90b2a5f8e70,1.23245022213,true
853,1656534550,0xc0fb253cba37dc5d919c210319f847fb0db1b360e96e2b2fcf8bad7d1a85f203,1.23925300732,true
854,1656530397,0x7c0da53098a8d72602bda85190add191fe3495c9cd17b44c43a792c5349d3943,1.37426068534,true
855,1656526282,0x7bfc6a61bfaef12aa826026f30a271201ca73e596b435fd6110de2b5e7e1a48e,1.40238155189,true
856,1656522209,0x9eeeda3ed683733ddf8aaa972562b723503e6ed3abadda2badd83e659eece51d,1.36668694385,true
857,1656518017,0xa0dedf4386dae3688bbef989aae91cb66c5f2f158e8ec8b0fbdb59c9eccfca5a,1.34684238446,true
858,1656513907,0x3857b107561a84e03044750bc3e735ee38135a66eb7b15decd2d67c96e1c285f,1.2591778625,true
859,1656509792,0x5e3498628396675cf3d6c16235c1d09926b3dadf47fa36bb1850369580f07bd2,1.06142048903,true
860,1656492932,0x5f14f80ec905b6441db7b438a4c75ff58d021a1bbca84818d613eb6cab191900,24.9287958026,true
